TYPE,ADDRESS,CITY,DATE,TIME
Burglary,400  S  Clinton St,Syracuse,11/26/17,8:54 PM
Larceny,100  Seventh North St,Liverpool,2/7/18,8:54 PM
Aggravated assault,100  Smith Ln,Syracuse,3/2/18,8:55 PM
Larceny,1600  Hawley Av,Syracuse,2/22/18,8:55 PM
Larceny,1  Destiny Usa Dr,Syracuse,2/9/18,8:55 PM
Aggravated assault,300  W  Pleasant Av,Syracuse,8/3/17,8:56 PM
Larceny,6400  Basile Rowe,East Syracuse,2/26/18,8:56 PM
Larceny,100  Westbrook Hills Dr,Syracuse,2/5/18,8:56 PM
Larceny,300  Kenwood Av,Syracuse,10/11/17,8:56 PM
Larceny,5200  W Genesee St,Camillus,10/22/17,8:57 PM
Larceny,3400  Erie Blvd E,Syracuse,8/23/17,8:57 PM
Burglary,200  Wyoming St,Syracuse,11/1/17,8:58 PM
Larceny,6700  E Genesee St,Fayetteville,9/4/17,8:58 PM
Larceny,700  S  Crouse Av,Syracuse,11/9/17,8:59 PM
Larceny,500  S  Salina St,Syracuse,9/29/17,8:59 PM
Aggravated assault,1600  W  Genesee St,Syracuse,9/15/17,9:00 PM
Aggravated assault,300  Prospect Av,Syracuse,7/8/17,9:00 PM
Burglary,100  Linwell Ter,Syracuse,11/27/17,9:00 PM
Burglary,6700  S Salina St,Nedrow,10/29/17,9:00 PM
Burglary,100  Caroline Av,Syracuse,10/1/17,9:00 PM
Burglary,1400  Burnet Av,Syracuse,9/21/17,9:00 PM
Burglary,300  Lennox Av,Syracuse,8/4/17,9:00 PM
Burglary,7000  S Salina St,Nedrow,7/24/17,9:00 PM
Burglary,1  Destiny Usa Dr,Syracuse,7/21/17,9:00 PM
Burglary,300  Apple St,Syracuse,7/11/17,9:00 PM
Larceny,5300  W Genesee St,Camillus,3/13/18,9:00 PM
Larceny,2500  Erie Blvd E,Syracuse,3/10/18,9:00 PM
Larceny,6500  Weighlock Dr,East Syracuse,3/9/18,9:00 PM
Larceny,5400  Alferton Dr,Clay,3/4/18,9:00 PM
Larceny,300  Marlborough Rd,Syracuse,2/15/18,9:00 PM
Larceny,300  Clover Ridge Dr,Syracuse,1/31/18,9:00 PM
Larceny,7700  Northern Blvd,Syracuse,1/26/18,9:00 PM
Larceny,800  James St,Syracuse,1/11/18,9:00 PM
Larceny,200  Holland St,Syracuse,12/27/17,9:00 PM
Larceny,6400  Basile Row,East Syracuse,12/22/17,9:00 PM
Larceny,400  Snyder Av,Syracuse,12/18/17,9:00 PM
Larceny,100  Kellogg St,Syracuse,12/6/17,9:00 PM
Larceny,4700  Buckley Rd,Liverpool,11/24/17,9:00 PM
Larceny,400  S  Clinton St,Syracuse,11/9/17,9:00 PM
Larceny,200  Abell Av,Solvay,11/8/17,9:00 PM
Larceny,400  Ellis St,Syracuse,11/5/17,9:00 PM
Larceny,600  Montrose Av,Syracuse,10/27/17,9:00 PM
Larceny,100  Cresline Dr,Syracuse,10/22/17,9:00 PM
Larceny,200  Oneida St,Syracuse,10/15/17,9:00 PM
Larceny,3300  E  Genesee St,Syracuse,10/10/17,9:00 PM
Larceny,100  Richardson Av,Syracuse,10/8/17,9:00 PM
Larceny,100  Elizabeth Blackwell St,Syracuse,10/7/17,9:00 PM
Larceny,8000  Brewerton Rd,Cicero,10/3/17,9:00 PM
Larceny,7600  Windsor Dr N,Syracuse,9/18/17,9:00 PM
Larceny,8100  Creekview Dr,Bridgeport,9/11/17,9:00 PM
Larceny,200  Mayson Av,Syracuse,8/16/17,9:00 PM
Larceny,100  Worth Av,Syracuse,8/15/17,9:00 PM
Larceny,700  Wadsworth St,Syracuse,8/14/17,9:00 PM
Larceny,100  Sedgwick Dr,Syracuse,8/12/17,9:00 PM
Larceny,100  Benham Av,Syracuse,8/9/17,9:00 PM
Larceny,300  W  Water St,Syracuse,8/1/17,9:00 PM
Larceny,2700  Lodi St,Syracuse,7/31/17,9:00 PM
Larceny,200  Brooklea Pl,Syracuse,7/31/17,9:00 PM
Larceny,1  Destiny Usa Dr,Syracuse,7/21/17,9:00 PM
Larceny,100  Fiscoe Av,Syracuse,7/17/17,9:00 PM
Larceny,200  N  Townsend St,Syracuse,7/13/17,9:00 PM
Larceny,900  Bellevue Av,Syracuse,7/11/17,9:00 PM
Larceny,100  Palace Ct,Syracuse,7/7/17,9:00 PM
Larceny,700  Schuyler St,Syracuse,7/6/17,9:00 PM
Larceny,500  Wright Av,Mattydale,6/23/17,9:00 PM
Larceny,500  S  Franklin St,Syracuse,6/17/17,9:00 PM
Larceny,100  Mosher St,East Syracuse,6/16/17,9:00 PM
Robbery,700  W Manlius St,East Syracuse,10/30/17,9:00 PM
Vehicle theft,1600  Hawley Av,Syracuse,12/23/17,9:00 PM
Vehicle theft,200  Leighton Av,Syracuse,12/17/17,9:00 PM
Vehicle theft,400  Wolf St,Syracuse,10/14/17,9:00 PM
Vehicle theft,100  Wood Av,Syracuse,10/10/17,9:00 PM
Vehicle theft,100  Berger Av,Syracuse,9/30/17,9:00 PM
Vehicle theft,100  Delaware St,Syracuse,8/27/17,9:00 PM
Vehicle theft,100  Hancock Dr,Syracuse,8/15/17,9:00 PM
Vehicle theft,1100  Carbon St,Syracuse,6/13/17,9:00 PM
Burglary,200  Riverdale Dr,Syracuse,1/1/18,9:01 PM
Larceny,4000  Route 31,Liverpool,11/22/17,9:01 PM
Larceny,3400  W Genesee St,Syracuse,7/24/17,9:01 PM
Vehicle theft,200  N  Clinton St,Syracuse,11/20/17,9:01 PM
Larceny,7200  Oswego Rd,Liverpool,6/22/17,9:02 PM
Robbery,200  W  Newell St,Syracuse,11/17/17,9:02 PM
Aggravated assault,5100  Highbridge St,Fayetteville,2/15/18,9:03 PM
Aggravated assault,700  E  Adams St,Syracuse,2/12/18,9:03 PM
Aggravated assault,7400  Henry Clay Blvd,Liverpool,8/3/17,9:03 PM
Larceny,300  S  Salina St,Syracuse,1/26/18,9:03 PM
Larceny,500  Kimry Moor,Fayetteville,12/6/17,9:03 PM
Larceny,7900  Brewerton Rd,Cicero,7/30/17,9:03 PM
Larceny,200  William St,Syracuse,7/5/17,9:03 PM
Larceny,2900  James St,Syracuse,6/23/17,9:03 PM
Vehicle theft,1600  Bellevue Av,Syracuse,7/31/17,9:03 PM
Burglary,1200  Madison St,Syracuse,7/26/17,9:04 PM
Larceny,5300  W Genesee St,Camillus,2/17/18,9:04 PM
Larceny,3100  Erie Blvd E,Syracuse,9/13/17,9:04 PM
Vehicle theft,2200  E  Genesee St,Syracuse,1/15/18,9:04 PM
Aggravated assault,100  Culbert St,Syracuse,8/24/17,9:05 PM
Burglary,0  Gerviston Ct,Liverpool,12/27/17,9:05 PM
Burglary,500  Sunflower Dr,Liverpool,6/11/17,9:05 PM
Larceny,0  Pine Ridge Cir,Syracuse,12/3/17,9:05 PM
Larceny,6400  Basile Rowe,East Syracuse,11/27/17,9:05 PM
Larceny,1000  S  Clinton St,Syracuse,7/18/17,9:05 PM
Larceny,200  S  Collingwood Av,Syracuse,7/15/17,9:05 PM
Larceny,100  W Seneca St,Manlius,3/8/18,9:06 PM
Larceny,200  Towers Ln,Syracuse,2/20/18,9:06 PM
Larceny,1  Destiny Usa Dr,Syracuse,2/12/18,9:06 PM
Larceny,6400  Basile Row,East Syracuse,12/19/17,9:06 PM
Larceny,1000  Bellevue Av,Syracuse,1/10/18,9:07 PM
Aggravated assault,100  Croly St,Syracuse,10/6/17,9:08 PM
Aggravated assault,5800  Thompson Rd,Syracuse,8/2/17,9:08 PM
Larceny,400  Ash St,Syracuse,9/16/17,9:08 PM
Larceny,3300  W Genesee St,Syracuse,7/4/17,9:08 PM
Vehicle theft,100  Berger Av,Syracuse,2/15/18,9:08 PM
Burglary,100  Becker St,Syracuse,9/28/17,9:09 PM
Larceny,400  Springfield Rd,Syracuse,12/9/17,9:09 PM
Larceny,700  First North St,Syracuse,10/31/17,9:09 PM
Larceny,2700  Burnet Av,Syracuse,10/25/17,9:09 PM
Larceny,1800  Teall Av,Syracuse,7/29/17,9:09 PM
Larceny,400  Restoration Way,Syracuse,6/24/17,9:09 PM
Robbery,2200  Midland Av,Syracuse,2/12/18,9:09 PM
Robbery,100  S  Lowell Av,Syracuse,11/25/17,9:09 PM
Robbery,400  Gifford St,Syracuse,9/27/17,9:09 PM
Vehicle theft,1400  Comstock Av,Syracuse,9/28/17,9:09 PM
Vehicle theft,1000  Col Eileen Collins Blvd,Syracuse,7/15/17,9:09 PM
Larceny,1  Destiny Usa Dr,Syracuse,2/6/18,9:10 PM
Aggravated assault,500  S State St,Syracuse,1/13/18,9:11 PM
Larceny,1  Destiny Usa Dr,Syracuse,6/28/17,9:11 PM
Aggravated assault,800  Tallman St,Syracuse,7/13/17,9:12 PM
Larceny,300  Spring St,Syracuse,11/25/17,9:12 PM
Larceny,500  E Molloy Rd,Syracuse,11/10/17,9:12 PM
Burglary,300  Cornwall Dr,Syracuse,9/20/17,9:13 PM
Larceny,5300  W Genesee St,Camillus,2/18/18,9:13 PM
Larceny,5300  W Genesee St,Camillus,10/7/17,9:13 PM
Vehicle theft,900  Salt Springs Rd,Syracuse,3/13/18,9:13 PM
Aggravated assault,300  N  Crouse Av,Syracuse,3/11/18,9:14 PM
Aggravated assault,400  Butternut St,Syracuse,12/1/17,9:14 PM
Aggravated assault,300  W  Lafayette Av,Syracuse,9/24/17,9:14 PM
Burglary,900  Burnet Av,Syracuse,8/2/17,9:14 PM
Larceny,2800  Brewerton Rd,Syracuse,9/23/17,9:14 PM
Larceny,4700  Onondaga Blvd,Syracuse,2/25/18,9:15 PM
Larceny,1  Destiny Usa Dr,Syracuse,9/20/17,9:15 PM
Larceny,200  Herald Pl,Syracuse,9/19/17,9:15 PM
Larceny,600  W  Genesee St,Syracuse,7/17/17,9:15 PM
Larceny,300  Elm St,Syracuse,7/5/17,9:15 PM
Larceny,1  Destiny Usa Dr,Syracuse,6/17/17,9:15 PM
Larceny,100  Meadowbrook Dr,Syracuse,11/12/17,9:16 PM
Larceny,1000  Seventh North St,Liverpool,9/17/17,9:16 PM
Vehicle theft,300  S  Geddes St,Syracuse,1/31/18,9:16 PM
Aggravated assault,500  Oakwood Av,Syracuse,7/6/17,9:17 PM
Larceny,2500  Erie Blvd E,Syracuse,11/15/17,9:17 PM
Burglary,2600  E  Genesee St,Syracuse,7/14/17,9:18 PM
Larceny,300  Gertrude St,Syracuse,11/22/17,9:18 PM
Larceny,100  Valley Dr,Syracuse,8/14/17,9:18 PM
Larceny,600  Wolf St,Syracuse,7/19/17,9:18 PM
Aggravated assault,300  Otisco St,Syracuse,8/20/17,9:19 PM
Larceny,1  Destiny Usa Dr,Syracuse,2/17/18,9:19 PM
Larceny,6400  Basile Rowe,East Syracuse,11/5/17,9:19 PM
Larceny,0  Arkie Albanese Av,Manlius,7/12/17,9:19 PM
Robbery,200  S  Alvord St,Syracuse,1/28/18,9:19 PM
Burglary,8500  Long Leaf Trl,Liverpool,8/26/17,9:20 PM
Larceny,100  Seventh North St,Liverpool,1/14/18,9:20 PM
Larceny,7300  Tomwood Dr,Liverpool,6/11/17,9:20 PM
Vehicle theft,100  Kimber Av,Syracuse,10/25/17,9:20 PM
Larceny,1600  Sky High Rd,Tully,12/4/17,9:21 PM
Larceny,5300  W Genesee St,Camillus,9/10/17,9:21 PM
Vehicle theft,800  S  State St,Syracuse,1/12/18,9:21 PM
Aggravated assault,100  Chaffee Av,Syracuse,11/28/17,9:22 PM
Burglary,500  Stafford Av,Syracuse,2/21/18,9:22 PM
Burglary,5600  Bear Rd,Syracuse,11/16/17,9:22 PM
Aggravated assault,100  Weiser Ct,Syracuse,12/13/17,9:23 PM
Aggravated assault,200  Hudson Av,Nedrow,9/16/17,9:23 PM
Larceny,3500  W Genesee St,Syracuse,2/13/18,9:23 PM
Robbery,1000  S  Mcbride St,Syracuse,1/10/18,9:23 PM
Aggravated assault,1400  S  Salina St,Syracuse,9/6/17,9:24 PM
Aggravated assault,8700  Brewerton Rd,Brewerton,8/18/17,9:24 PM
Burglary,100  Hier Av,Syracuse,11/22/17,9:24 PM
Larceny,6400  Basile Rowe,East Syracuse,12/21/17,9:24 PM
Larceny,200  Eldorado St,Syracuse,12/12/17,9:24 PM
Aggravated assault,100  Ivy Ridge Rd,Syracuse,9/11/17,9:25 PM
Aggravated assault,300  Court St,Syracuse,8/22/17,9:25 PM
Burglary,100  Holland St,Syracuse,9/4/17,9:25 PM
Burglary,1000  Madison St,Syracuse,7/5/17,9:25 PM
Larceny,400  Butternut St,Syracuse,2/5/18,9:25 PM
Larceny,1  Destiny Usa Dr,Syracuse,11/24/17,9:25 PM
Larceny,4200  James St,East Syracuse,11/6/17,9:25 PM
Larceny,1  Destiny Usa Dr,Syracuse,9/9/17,9:25 PM
Larceny,6400  Basile Row,East Syracuse,6/22/17,9:25 PM
Aggravated assault,1800  Bellevue Av,Syracuse,7/5/17,9:26 PM
Burglary,200  E  Cheltenham Rd,Syracuse,12/7/17,9:26 PM
Burglary,200  Empire Av,Syracuse,8/23/17,9:26 PM
Larceny,100  Whedon Rd,Syracuse,8/14/17,9:26 PM
Robbery,400  E  Brighton Av,Syracuse,2/17/18,9:26 PM
Burglary,700  Butternut St,Syracuse,3/4/18,9:27 PM
Larceny,1  Destiny Usa Dr,Syracuse,12/20/17,9:27 PM
Larceny,100  Second St,Syracuse,8/1/17,9:27 PM
Burglary,400  S  Beech St,Syracuse,10/26/17,9:28 PM
Larceny,4700  Onondaga Blvd,Syracuse,2/19/18,9:28 PM
Burglary,800  Route 11,Tully,1/23/18,9:29 PM
Larceny,5300  W Genesee St,Camillus,2/14/18,9:29 PM
Larceny,200  Daisy Dr,Syracuse,6/20/17,9:29 PM
Aggravated assault,600  Otisco St,Syracuse,8/12/17,9:30 PM
Aggravated assault,1000  W  Genesee St,Syracuse,8/9/17,9:30 PM
Aggravated assault,700  Butternut St,Syracuse,6/25/17,9:30 PM
Burglary,300  W  Kennedy St,Syracuse,10/6/17,9:30 PM
Burglary,300  Furman St,Syracuse,8/22/17,9:30 PM
Larceny,700  W  Onondaga St,Syracuse,2/3/18,9:30 PM
Larceny,200  Aldenwood Dr,Liverpool,1/20/18,9:30 PM
Larceny,400  Second North St,Syracuse,12/17/17,9:30 PM
Larceny,100  Dearborn Pl,Syracuse,12/14/17,9:30 PM
Larceny,400  Erie Blvd E,Syracuse,12/9/17,9:30 PM
Larceny,3100  E  Brighton Av,Syracuse,11/22/17,9:30 PM
Larceny,600  Nottingham Rd,DeWitt,11/20/17,9:30 PM
Larceny,2700  Brewerton Rd,Syracuse,11/19/17,9:30 PM
Larceny,200  Erie Blvd E,Syracuse,11/18/17,9:30 PM
Larceny,100  Cedar Heights Dr,Jamesville,11/3/17,9:30 PM
Larceny,200  Mather St,Syracuse,11/3/17,9:30 PM
Larceny,7900  Indian Hill Rd,Manlius,11/2/17,9:30 PM
Larceny,700  Libby St,Liverpool,10/22/17,9:30 PM
Larceny,500  N  Salina St,Syracuse,10/21/17,9:30 PM
Larceny,100  W Dauenhauer St,East Syracuse,10/13/17,9:30 PM
Larceny,1  Destiny Usa Dr,Syracuse,10/12/17,9:30 PM
Larceny,1200  Harrison St,Syracuse,10/5/17,9:30 PM
Larceny,3800  Route 31,Liverpool,9/25/17,9:30 PM
Larceny,5300  W Genesee St,Camillus,9/11/17,9:30 PM
Larceny,300  E  Brighton Av,Syracuse,8/29/17,9:30 PM
Larceny,100  Croly St,Syracuse,8/28/17,9:30 PM
Larceny,200  Sunflower Dr,Liverpool,8/24/17,9:30 PM
Larceny,700  James St,Syracuse,8/23/17,9:30 PM
Larceny,1  Destiny Usa Dr,Syracuse,7/22/17,9:30 PM
Larceny,400  N Midler Av,DeWitt,7/5/17,9:30 PM
Larceny,100  E  Onondaga St,Syracuse,6/20/17,9:30 PM
Larceny,600  W  Onondaga St,Syracuse,6/18/17,9:30 PM
Larceny,100  Kappesser St,Syracuse,6/12/17,9:30 PM
Robbery,100  Oak Pl,Syracuse,3/11/18,9:30 PM
Robbery,800  N  Alvored St,Syracuse,11/21/17,9:30 PM
Robbery,700  Valley Dr,Syracuse,9/23/17,9:30 PM
Vehicle theft,100  Bradford St,Syracuse,1/27/18,9:30 PM
Vehicle theft,100  Gordon Av,Syracuse,7/14/17,9:30 PM
Vehicle theft,100  E  Genesee Pkwy,Syracuse,6/28/17,9:30 PM
Vehicle theft,200  East Av,Syracuse,6/28/17,9:30 PM
Aggravated assault,400  W  Newell St,Syracuse,6/18/17,9:31 PM
Burglary,700  Hickory St,Syracuse,9/23/17,9:31 PM
Larceny,700  First North St,Syracuse,1/8/18,9:31 PM
Larceny,1200  Lemoyne Av,Syracuse,10/11/17,9:31 PM
Burglary,1200  Bellevue Av,Syracuse,11/28/17,9:33 PM
Larceny,500  Roxboro Rd,Syracuse,8/29/17,9:33 PM
Aggravated assault,0  Costello Ct,Syracuse,12/4/17,9:34 PM
Murder,600  Sunflower Dr,Liverpool,11/19/17,9:34 PM
Burglary,100  John St,Syracuse,10/31/17,9:35 PM
Burglary,100  Lafayette Rd,Syracuse,10/11/17,9:35 PM
Larceny,6400  Basile Row,E Syracuse,10/13/17,9:35 PM
Larceny,0  E Oneida St,Baldwinsville,6/14/17,9:35 PM
Larceny,2300  Brewerton Rd,Syracuse,6/13/17,9:35 PM
Robbery,100  Miller Dr,East Syracuse,2/11/18,9:36 PM
Aggravated assault,200  Rowland St,Syracuse,10/3/17,9:37 PM
Larceny,300  Fellows Av,Syracuse,10/12/17,9:37 PM
Larceny,600  Mountainview Av,Syracuse,9/3/17,9:37 PM
Vehicle theft,200  Wilkinson St,Syracuse,8/3/17,9:37 PM
Aggravated assault,1000  S  Townsend St,Syracuse,9/15/17,9:38 PM
Aggravated assault,700  Irving Av,Syracuse,9/11/17,9:38 PM
Burglary,1000  Willis Av,Syracuse,9/19/17,9:38 PM
Larceny,100  Valerie Cir,Fayetteville,3/6/18,9:38 PM
Larceny,3600  W Genesee St,Syracuse,12/22/17,9:38 PM
Vehicle theft,300  S  Geddes St,Syracuse,11/4/17,9:38 PM
Burglary,3100  River Knoll Dr N,Baldwinsville,10/5/17,9:39 PM
Larceny,8700  Dell Center Dr,Liverpool,8/17/17,9:39 PM
Vehicle theft,100  Brookford Rd,Syracuse,2/14/18,9:39 PM
Burglary,7900  Morgan Rd,Liverpool,10/10/17,9:40 PM
Burglary,200  Taft Av,Syracuse,7/10/17,9:40 PM
Larceny,1  Destiny Usa Dr,Syracuse,2/3/18,9:40 PM
Larceny,6400  Basile Rowe,East Syracuse,8/27/17,9:40 PM
Larceny,100  Montgomery St,Syracuse,8/24/17,9:40 PM
Aggravated assault,100  Ridgeway Av,Syracuse,11/3/17,9:41 PM
Larceny,1200  Cheshire Ct,Liverpool,1/30/18,9:41 PM
Aggravated assault,300  Lexington Av,Syracuse,1/19/18,9:42 PM
Aggravated assault,500  Butternut St,Syracuse,12/6/17,9:42 PM
Larceny,500  Bear St,Syracuse,2/18/18,9:42 PM
Larceny,300  Fayette St,Manlius,6/8/17,9:42 PM
Robbery,300  N  Beech St,Syracuse,1/15/18,9:42 PM
Robbery,200  Knaul St,Syracuse,8/26/17,9:42 PM
Larceny,5300  W Genesee St,Camillus,11/4/17,9:43 PM
Robbery,2500  Warners Rd,Warners,8/30/17,9:43 PM
Aggravated assault,5800  Alperton Ct,Liverpool,7/12/17,9:44 PM
Burglary,1400  W  Onondaga St,Syracuse,1/4/18,9:44 PM
Aggravated assault,1100  Avery Av,Syracuse,9/25/17,9:45 PM
Aggravated assault,0  Orangewood Dr,Liverpool,9/6/17,9:45 PM
Aggravated assault,700  E  Laurel St,Syracuse,8/12/17,9:45 PM
Burglary,3300  Cold Springs Rd,Baldwinsville,7/20/17,9:45 PM
Larceny,200  Mlk    West,Syracuse,1/19/18,9:45 PM
Larceny,300  W  Jefferson St,Syracuse,1/17/18,9:45 PM
Larceny,0  Crawford Av,Syracuse,10/4/17,9:45 PM
Larceny,5300  W Genesee St,Camillus,9/17/17,9:45 PM
Vehicle theft,100  W  Lynhurst Av,Syracuse,12/3/17,9:45 PM
Vehicle theft,100  E  Jefferson St,Syracuse,9/12/17,9:45 PM
Burglary,1000  Third St,Syracuse,7/28/17,9:46 PM
Robbery,4300  Heritage Dr,Liverpool,6/26/17,9:46 PM
Vehicle theft,200  Fenway Dr,Syracuse,12/24/17,9:46 PM
Aggravated assault,300  Putnam St,Syracuse,7/27/17,9:47 PM
Burglary,100  Alton St,Syracuse,7/2/17,9:47 PM
Larceny,4100  Route 31,Clay,1/16/18,9:47 PM
Larceny,1  Destiny Usa Dr,Syracuse,12/6/17,9:47 PM
Burglary,100  Schneider St,Syracuse,9/5/17,9:48 PM
Larceny,7500  Oswego Rd,Liverpool,1/2/18,9:48 PM
Larceny,400  W  Onondaga St,Syracuse,12/3/17,9:48 PM
Larceny,3900  Route 31,Liverpool,7/16/17,9:48 PM
Larceny,100  Downer St,Baldwinsville,7/14/17,9:48 PM
Robbery,200  Tolbert Dr,Syracuse,9/22/17,9:48 PM
Robbery,1  Destiny Usa Dr,Syracuse,6/17/17,9:48 PM
Aggravated assault,100  Neutral Ct,Syracuse,6/21/17,9:49 PM
Burglary,300  Cayuga St,Syracuse,9/4/17,9:49 PM
Larceny,500  Irving Av,Syracuse,1/18/18,9:50 PM
Larceny,1800  Grant Blvd,Syracuse,12/5/17,9:50 PM
Larceny,5300  W Genesee St,Camillus,8/28/17,9:50 PM
Larceny,3400  Erie Blvd E,Syracuse,7/13/17,9:50 PM
Robbery,1200  Milton Av,Syracuse,8/29/17,9:50 PM
Larceny,1100  Park St,Syracuse,12/14/17,9:51 PM
Larceny,300  Knaul St,Syracuse,12/4/17,9:51 PM
Larceny,300  S  Warren St,Syracuse,10/24/17,9:51 PM
Larceny,1  Destiny Usa Dr,Syracuse,8/5/17,9:51 PM
Vehicle theft,1000  S  Geddes St,Syracuse,12/26/17,9:51 PM
Burglary,200  Benham Av,Syracuse,8/15/17,9:52 PM
Larceny,5300  W Genesee St,Camillus,10/5/17,9:52 PM
Larceny,8200  Brewerton Rd,Cicero,6/26/17,9:52 PM
Larceny,1  Destiny Usa Dr,Syracuse,6/16/17,9:52 PM
Robbery,900  Comstock Av,Syracuse,12/8/17,9:52 PM
Robbery,3700  Brewerton Rd,Syracuse,10/25/17,9:52 PM
Burglary,300  Grant Av,Syracuse,7/18/17,9:53 PM
Larceny,200  Robert Dr,Syracuse,12/20/17,9:53 PM
Burglary,900  Bellevue Av,Syracuse,10/12/17,9:54 PM
Burglary,300  Shonnard St,Syracuse,7/16/17,9:54 PM
Vehicle theft,1600  E  Fayette St,Syracuse,9/25/17,9:54 PM
Burglary,100  Royalton Dr,Minoa,8/30/17,9:55 PM
Burglary,4700  Beef St,Syracuse,6/14/17,9:55 PM
Larceny,4700  Onondaga Blvd,Syracuse,2/21/18,9:55 PM
Larceny,100  Redfield Pl,Syracuse,2/7/18,9:55 PM
Larceny,8000  River Rd,Baldwinsville,12/5/17,9:55 PM
Larceny,100  W  Fayette St,Syracuse,10/14/17,9:55 PM
Aggravated assault,0  Village Dr,Syracuse,10/10/17,9:56 PM
Burglary,400  Tioga St,Syracuse,2/4/18,9:56 PM
Burglary,200  Gilbert Av,Syracuse,11/28/17,9:56 PM
Larceny,5400  Butternut Dr,East Syracuse,10/31/17,9:56 PM
Larceny,5300  W Genesee St,Camillus,2/3/18,9:57 PM
Larceny,6400  Basile Row,East Syracuse,12/23/17,9:57 PM
Burglary,8800  Fenner Rd,Baldwinsville,6/17/17,9:59 PM
Larceny,800  Wolf St,Syracuse,9/10/17,9:59 PM
Larceny,700  S  Crouse Av,Syracuse,8/30/17,9:59 PM
Vehicle theft,300  Court St,Syracuse,9/29/17,9:59 PM
Aggravated assault,8000  Oswego Rd,Liverpool,7/31/17,10:00 PM
Burglary,1800  E  Fayette St,Syracuse,2/2/18,10:00 PM
Burglary,500  Park St,Syracuse,1/10/18,10:00 PM
Burglary,600  W  Newell St,Syracuse,12/27/17,10:00 PM
Burglary,7800  Henry Clay Blvd,Liverpool,9/23/17,10:00 PM
Burglary,1300  Butternut St,Syracuse,9/21/17,10:00 PM
Burglary,100  David Dr,Syracuse,9/2/17,10:00 PM
Burglary,1000  Harrison St,Syracuse,8/25/17,10:00 PM
Burglary,100  Huron St,Syracuse,8/15/17,10:00 PM
Burglary,600  N  Geddes St,Syracuse,8/9/17,10:00 PM
Burglary,200  Wainwright Av,Syracuse,7/8/17,10:00 PM
Burglary,1  Destiny Usa Dr,Syracuse,7/8/17,10:00 PM
Burglary,100  Roney Ln,Syracuse,6/20/17,10:00 PM
Burglary,4700  S  Salina St,Syracuse,6/9/17,10:00 PM
Burglary,200  Moore Av,Syracuse,6/9/17,10:00 PM
Larceny,1200  Spring St,Syracuse,3/14/18,10:00 PM
Larceny,100  Croly St,Syracuse,2/4/18,10:00 PM
Larceny,1  Destiny Usa Dr,Syracuse,1/27/18,10:00 PM
Larceny,4300  Plantation Blvd,Liverpool,12/28/17,10:00 PM
Larceny,100  Nichols Av,Syracuse,12/22/17,10:00 PM
Larceny,200  Chavez Ter,Syracuse,12/15/17,10:00 PM
Larceny,100  Kensington Rd,Syracuse,12/9/17,10:00 PM
Larceny,900  Ackerman Av,Syracuse,12/3/17,10:00 PM
Larceny,1800  Lodi St,Syracuse,11/30/17,10:00 PM
Larceny,100  Herriman St,Syracuse,11/27/17,10:00 PM
Larceny,600  E  Seneca Tpke,Syracuse,11/26/17,10:00 PM
Larceny,9400  Chalkstone Crse,Brewerton,11/25/17,10:00 PM
Larceny,1000  Park St,Syracuse,11/22/17,10:00 PM
Larceny,100  Caroline Av,Syracuse,11/17/17,10:00 PM
Larceny,100  Vincent St,Syracuse,11/10/17,10:00 PM
Larceny,6400  Basile Rowe,East Syracuse,11/4/17,10:00 PM
Larceny,400  Garden City Dr,Syracuse,11/2/17,10:00 PM
Larceny,500  Gifford St,Syracuse,10/30/17,10:00 PM
Larceny,100  Robertson Ter,Syracuse,10/28/17,10:00 PM
Larceny,100  Ballard Av,Syracuse,10/28/17,10:00 PM
Larceny,700  Park Av,Syracuse,10/5/17,10:00 PM
Larceny,6200  Addison Loomis,Cicero,10/3/17,10:00 PM
Larceny,1300  Grant Blvd,Syracuse,10/3/17,10:00 PM
Larceny,100  Highland Av,Syracuse,9/30/17,10:00 PM
Larceny,400  University Av,Syracuse,9/23/17,10:00 PM
Larceny,8400  Zenith Dr,Baldwinsville,9/11/17,10:00 PM
Larceny,300  John St,Syracuse,9/9/17,10:00 PM
Larceny,800  Cadillac St,Syracuse,9/5/17,10:00 PM
Larceny,100  Comstock Av,Syracuse,8/27/17,10:00 PM
Larceny,1300  Euclid Av,Syracuse,8/24/17,10:00 PM
Larceny,300  Lewiston Dr,Syracuse,8/23/17,10:00 PM
Larceny,700  Allen St,Syracuse,8/21/17,10:00 PM
Larceny,300  W  Onondaga St,Syracuse,8/20/17,10:00 PM
Larceny,300  Euclid Av,Syracuse,8/16/17,10:00 PM
Larceny,100  Paul Av,Syracuse,8/15/17,10:00 PM
Larceny,4500  Brickyard Falls Rd,Manlius,8/14/17,10:00 PM
Larceny,100  Court Ter,Syracuse,8/9/17,10:00 PM
Larceny,700  S  West St,Syracuse,8/8/17,10:00 PM
Larceny,200  Wall St,Syracuse,8/5/17,10:00 PM
Larceny,1200  Milton Av,Syracuse,8/5/17,10:00 PM
Larceny,200  W  Fayette St,Syracuse,7/31/17,10:00 PM
Larceny,900  Dewitt St,Syracuse,7/28/17,10:00 PM
Larceny,600  Helen St,Syracuse,7/24/17,10:00 PM
Larceny,800  Ackerman Av,Syracuse,7/23/17,10:00 PM
Larceny,4800  S  Salina St,Syracuse,7/19/17,10:00 PM
